Energy,DOS
1.18904,3.19E-03
1.20197,3.65E-03
1.21489,4.86E-03
1.22782,7.30E-03
1.24074,1.15E-02
1.25366,1.79E-02
1.26659,2.71E-02
1.27951,3.89E-02
1.29244,5.25E-02
1.30536,6.56E-02
1.31829,7.44E-02
1.33121,7.48E-02
1.34413,6.55E-02
1.35706,4.98E-02
1.36998,3.33E-02
1.38291,2.03E-02
1.39583,1.20E-02
1.40876,7.56E-03
1.42168,5.45E-03
1.43461,4.57E-03
1.44753,4.35E-03
1.46045,4.62E-03
1.47338,5.46E-03
1.4863,7.07E-03
1.49923,9.66E-03
1.51215,1.32E-02
1.52508,1.74E-02
1.538,2.13E-02
1.55092,2.40E-02
1.56385,2.46E-02
1.57677,2.30E-02
1.5897,1.97E-02
1.60262,1.57E-02
1.61555,1.19E-02
1.62847,8.96E-03
1.6414,7.06E-03
1.65432,6.04E-03
1.66724,5.67E-03
1.68017,5.72E-03
1.69309,6.05E-03
1.70602,6.58E-03
1.71894,7.32E-03
1.73187,8.28E-03
1.74479,9.55E-03
1.75771,1.12E-02
1.77064,1.34E-02
1.78356,1.62E-02
1.79649,1.96E-02
1.80941,2.35E-02
1.82234,2.76E-02
1.83526,3.15E-02
1.84819,3.45E-02
1.86111,3.64E-02
1.87403,3.68E-02
1.88696,3.58E-02
1.89988,3.35E-02
1.91281,3.03E-02
1.92573,2.68E-02
1.93866,2.32E-02
1.95158,2.00E-02
1.9645,1.74E-02
1.97743,1.54E-02
1.99035,1.42E-02
2.00328,1.38E-02
2.0162,1.41E-02
2.02913,1.49E-02
2.04205,1.63E-02
2.05498,1.80E-02
2.0679,1.99E-02
2.08082,2.18E-02
2.09375,2.37E-02
2.10667,2.54E-02
2.1196,2.67E-02
2.13252,2.77E-02
2.14545,2.83E-02
2.15837,2.86E-02
2.17129,2.87E-02
2.18422,2.87E-02
2.19714,2.86E-02
2.21007,2.86E-02
2.22299,2.87E-02
2.23592,2.89E-02
2.24884,2.91E-02
2.26177,2.94E-02
2.27469,2.95E-02
2.28761,2.96E-02
2.30054,2.96E-02
2.31346,2.95E-02
2.32639,2.92E-02
2.33931,2.89E-02
2.35224,2.86E-02
2.36516,2.82E-02
2.37808,2.79E-02
2.39101,2.76E-02
2.40393,2.75E-02
2.41686,2.74E-02
2.42978,2.75E-02
2.44271,2.78E-02
2.45563,2.82E-02
2.46856,2.87E-02
2.48148,2.95E-02
2.4944,3.03E-02
2.50733,3.11E-02
2.52025,3.19E-02
2.53318,3.28E-02
2.5461,3.35E-02
2.55903,3.40E-02
2.57195,3.45E-02
2.58487,3.48E-02
2.5978,3.49E-02
2.61072,3.49E-02
2.62365,3.49E-02
2.63657,3.48E-02
2.6495,3.47E-02
2.66242,3.47E-02
2.67535,3.48E-02
2.68827,3.51E-02
2.70119,3.55E-02
2.71412,3.61E-02
2.72704,3.69E-02
2.73997,3.77E-02
2.75289,3.87E-02
2.76582,3.96E-02
2.77874,4.05E-02
2.79166,4.14E-02
2.80459,4.22E-02
2.81751,4.29E-02
2.83044,4.35E-02
2.84336,4.40E-02
2.85629,4.43E-02
2.86921,4.45E-02
2.88214,4.46E-02
2.89506,4.46E-02
2.90798,4.45E-02
2.92091,4.42E-02
2.93383,4.38E-02
2.94676,4.33E-02
2.95968,4.28E-02
2.97261,4.22E-02
2.98553,4.16E-02
2.99845,4.11E-02
3.01138,4.06E-02
3.0243,4.03E-02
3.03723,4.02E-02
3.05015,4.02E-02
3.06308,4.04E-02
3.076,4.08E-02
3.08893,4.13E-02
3.10185,4.20E-02
3.11477,4.29E-02
3.1277,4.38E-02
3.14062,4.47E-02
3.15355,4.57E-02
3.16647,4.67E-02
3.1794,4.75E-02
3.19232,4.83E-02
3.20524,4.90E-02
3.21817,4.96E-02
3.23109,5.01E-02
3.24402,5.05E-02
3.25694,5.08E-02
3.26987,5.10E-02
3.28279,5.12E-02
3.29571,5.13E-02
3.30864,5.15E-02
3.32156,5.17E-02
3.33449,5.19E-02
3.34741,5.22E-02
3.36034,5.26E-02
3.37326,5.30E-02
3.38619,5.35E-02
3.39911,5.41E-02
3.41203,5.47E-02
3.42496,5.54E-02
3.43788,5.61E-02
3.45081,5.69E-02
3.46373,5.77E-02
3.47666,5.85E-02
3.48958,5.93E-02
3.5025,6.00E-02
3.51543,6.08E-02
3.52835,6.15E-02
3.54128,6.21E-02
3.5542,6.26E-02
3.56713,6.31E-02
3.58005,6.35E-02
3.59298,6.38E-02
3.6059,0.06399
3.61882,0.06409
3.63175,0.0641
3.64467,0.06402
3.6576,0.06385
3.67052,0.06362
3.68345,0.06332
3.69637,0.06297
3.70929,0.0626
3.72222,0.0622
3.73514,0.0618
3.74807,0.06142
3.76099,0.06106
3.77392,0.06074
3.78684,0.06048
3.79977,0.06028
3.81269,0.06015
3.82561,0.0601
3.83854,0.06013
3.85146,0.06023
3.86439,0.06041
3.87731,0.06066
3.89024,0.06098
3.90316,0.06135
3.91608,0.06179
3.92901,0.06227
3.94193,0.06279
3.95486,0.06334
3.96778,0.06393
3.98071,0.06454
3.99363,0.06517
4.00656,0.06582
4.01948,0.06649
4.0324,0.06718
4.04533,0.06788
4.05825,0.0686
4.07118,0.06933
4.0841,0.07008
4.09703,0.07086
4.10995,0.07164
4.12287,0.07245
4.1358,0.07327
4.14872,0.07412
4.16165,0.07497
4.17457,0.07584
4.1875,0.07673
4.20042,0.07762
4.21335,0.07852
4.22627,0.07943
4.23919,0.08033
4.25212,0.08123
4.26504,0.08213
4.27797,0.08301
4.29089,0.08387
4.30382,0.08471
4.31674,0.08553
4.32966,0.08631
4.34259,0.08706
4.35551,0.08777
4.36844,0.08845
4.38136,0.08907
4.39429,0.08966
4.40721,0.0902
4.42014,0.09069
4.43306,0.09114
4.44598,0.09154
4.45891,0.09191
4.47183,0.09225
4.48476,0.09255
4.49768,0.09282
4.51061,0.09308
4.52353,0.09332
4.53645,0.09355
4.54938,0.09378
4.5623,0.09401
4.57523,0.09426
4.58815,0.09451
4.60108,0.09479
4.614,0.0951
4.62693,0.09543
4.63985,0.09579
4.65277,0.09619
4.6657,0.09662
4.67862,0.09709
4.69155,0.09759
4.70447,0.09813
4.7174,0.09869
4.73032,0.09929
4.74324,0.0999
4.75617,0.10054
4.76909,0.10119
4.78202,0.10185
4.79494,0.10251
4.80787,0.10317
4.82079,0.10383
4.83372,0.10448
4.84664,0.10513
4.85956,0.10575
4.87249,0.10636
4.88541,0.10695
4.89834,0.10752
4.91126,0.10807
4.92419,0.10859
4.93711,0.1091
4.95003,0.10959
4.96296,0.11005
4.97588,0.1105
4.98881,0.11093
5.00173,0.11135
5.01466,0.11175
5.02758,0.11215
5.04051,0.11253
5.05343,0.11292
5.06635,0.11329
5.07928,0.11367
5.0922,0.11405
5.10513,0.11443
5.11805,0.11482
5.13098,0.11522
5.1439,0.11562
5.15682,0.11604
5.16975,0.11647
5.18267,0.11691
5.1956,0.11736
5.20852,0.11783
5.22145,0.11831
5.23437,0.11881
5.2473,0.11933
5.26022,0.11986
5.27314,0.12041
5.28607,0.12097
5.29899,0.12154
5.31192,0.12213
5.32484,0.12274
5.33777,0.12336
5.35069,0.12399
5.36361,0.12463
5.37654,0.12528
5.38946,0.12595
5.40239,0.12662
5.41531,0.1273
5.42824,0.12799
5.44116,0.12869
5.45409,0.12939
5.46701,0.1301
5.47993,0.13081
5.49286,0.13152
5.50578,0.13224
5.51871,0.13295
5.53163,0.13366
5.54456,0.13436
5.55748,0.13507
5.5704,0.13576
5.58333,0.13645
5.59625,0.13712
5.60918,0.13779
5.6221,0.13845
5.63503,0.13909
5.64795,0.13971
5.66088,0.14032
5.6738,0.14092
5.68672,0.1415
5.69965,0.14206
5.71257,0.14261
5.7255,0.14314
5.73842,0.14365
5.75135,0.14415
5.76427,0.14463
5.77719,0.1451
5.79012,0.14555
5.80304,0.14599
5.81597,0.14643
5.82889,0.14685
5.84182,0.14727
5.85474,0.14768
5.86767,0.14809
5.88059,0.1485
5.89351,0.14891
5.90644,0.14932
5.91936,0.14973
5.93229,0.15015
5.94521,0.15058
5.95814,0.15102
5.97106,0.15147
5.98398,0.15194
5.99691,0.15242
6.00983,0.15291
6.02276,0.15342
6.03568,0.15396
6.04861,0.15451
6.06153,0.15508
6.07446,0.15567
6.08738,0.15628
6.1003,0.15691
6.11323,0.15757
6.12615,0.15824
6.13908,0.15894
6.152,0.15965
6.16493,0.16039
6.17785,0.16114
6.19077,0.1619
6.2037,0.16269
6.21662,0.16348
6.22955,0.16429
6.24247,0.16511
6.2554,0.16593
6.26832,0.16677
6.28124,0.16761
6.29417,0.16845
6.30709,0.16929
6.32002,0.17014
6.33294,0.17098
6.34587,0.17182
6.35879,0.17265
6.37172,0.17348
6.38464,0.1743
6.39756,0.17511
6.41049,0.17591
6.42341,0.17671
6.43634,0.17749
6.44926,0.17826
6.46219,0.17902
6.47511,0.17976
6.48803,0.18049
6.50096,0.18122
6.51388,0.18192
6.52681,0.18262
6.53973,0.1833
6.55266,0.18398
6.56558,0.18464
6.57851,0.18529
6.59143,0.18592
6.60435,0.18655
6.61728,0.18717
6.6302,0.18778
6.64313,0.18838
6.65605,0.18896
6.66898,0.18955
6.6819,0.19012
6.69482,0.19068
6.70775,0.19124
6.72067,0.19179
6.7336,0.19233
6.74652,0.19287
6.75945,0.1934
6.77237,0.19392
6.7853,0.19443
6.79822,0.19494
6.81114,0.19544
6.82407,0.19594
6.83699,0.19643
6.84992,0.19692
6.86284,0.1974
6.87577,0.19787
6.88869,0.19834
6.90161,0.1988
6.91454,0.19926
6.92746,0.19972
6.94039,0.20017
6.95331,0.20061
6.96624,0.20105
6.97916,0.20149
6.99209,0.20192
7.00501,0.20236
7.01793,0.20278
7.03086,0.20321
7.04378,0.20363
7.05671,0.20405
7.06963,0.20447
7.08256,0.20488
7.09548,0.2053
7.1084,0.20571
7.12133,0.20612
7.13425,0.20653
7.14718,0.20694
7.1601,0.20735
7.17303,0.20776
7.18595,0.20816
7.19888,0.20857
7.2118,0.20898
7.22472,0.20938
7.23765,0.20979
7.25057,0.21019
7.2635,0.21059
7.27642,0.211
7.28935,0.2114
7.30227,0.21181
7.31519,0.21221
7.32812,0.21262
7.34104,0.21303
7.35397,0.21344
7.36689,0.21385
7.37982,0.21426
7.39274,0.21467
7.40567,0.21509
7.41859,0.21551
7.43151,0.21593
7.44444,0.21635
7.45736,0.21678
7.47029,0.21721
7.48321,0.21765
7.49614,0.21809
7.50906,0.21854
7.52198,0.21899
7.53491,0.21944
7.54783,0.21991
7.56076,0.22038
7.57368,0.22086
7.58661,0.22134
7.59953,0.22183
7.61246,0.22233
7.62538,0.22283
7.6383,0.22335
7.65123,0.22387
7.66415,0.2244
7.67708,0.22494
7.69,0.22548
7.70293,0.22604
7.71585,0.2266
7.72877,0.22717
7.7417,0.22774
7.75462,0.22833
7.76755,0.22892
7.78047,0.22952
7.7934,0.23012
7.80632,0.23073
7.81925,0.23135
7.83217,0.23198
7.84509,0.23261
7.85802,0.23324
7.87094,0.23388
7.88387,0.23452
7.89679,0.23517
7.90972,0.23582
7.92264,0.23647
7.93556,0.23713
7.94849,0.23778
7.96141,0.23844
7.97434,0.2391
7.98726,0.23976
8.00019,0.24041
8.01311,0.24107
8.02604,0.24173
8.03896,0.24238
8.05188,0.24303
8.06481,0.24368
8.07773,0.24432
8.09066,0.24496
8.10358,0.2456
8.11651,0.24623
8.12943,0.24686
8.14235,0.24748
8.15528,0.24809
8.1682,0.24871
8.18113,0.24931
8.19405,0.24991
8.20698,0.2505
8.2199,0.25109
8.23283,0.25167
8.24575,0.25225
8.25867,0.25281
8.2716,0.25338
8.28452,0.25393
8.29745,0.25449
8.31037,0.25503
8.3233,0.25557
8.33622,0.25611
8.34914,0.25664
8.36207,0.25716
8.37499,0.25769
8.38792,0.2582
8.40084,0.25872
8.41377,0.25923
8.42669,0.25974
8.43962,0.26024
8.45254,0.26074
8.46546,0.26125
8.47839,0.26174
8.49131,0.26224
8.50424,0.26274
8.51716,0.26323
8.53009,0.26372
8.54301,0.26422
8.55593,0.26471
8.56886,0.26521
8.58178,0.2657
8.59471,0.26619
8.60763,0.26669
8.62056,0.26718
8.63348,0.26768
8.64641,0.26818
8.65933,0.26868
8.67225,0.26918
8.68518,0.26969
8.6981,0.27019
8.71103,0.2707
8.72395,0.27121
8.73688,0.27172
8.7498,0.27224
8.76272,0.27276
8.77565,0.27328
8.78857,0.2738
8.8015,0.27433
8.81442,0.27486
8.82735,0.27539
8.84027,0.27592
8.8532,0.27646
8.86612,0.277
8.87904,0.27755
8.89197,0.2781
8.90489,0.27865
8.91782,0.2792
8.93074,0.27976
8.94367,0.28032
8.95659,0.28088
8.96951,0.28145
8.98244,0.28201
8.99536,0.28259
9.00829,0.28316
9.02121,0.28374
9.03414,0.28432
9.04706,0.2849
9.05999,0.28548
9.07291,0.28607
9.08583,0.28666
9.09876,0.28725
9.11168,0.28785
9.12461,0.28844
9.13753,0.28904
9.15046,0.28964
9.16338,0.29024
9.1763,0.29084
9.18923,0.29144
9.20215,0.29205
9.21508,0.29266
9.228,0.29326
9.24093,0.29387
9.25385,0.29448
9.26677,0.29509
9.2797,0.2957
9.29262,0.29632
9.30555,0.29693
9.31847,0.29754
9.3314,0.29816
9.34432,0.29878
9.35725,0.29939
9.37017,0.30001
9.38309,0.30063
9.39602,0.30125
9.40894,0.30187
9.42187,0.30249
9.43479,0.30311
9.44772,0.30373
9.46064,0.30436
9.47356,0.30498
9.48649,0.30561
9.49941,0.30623
9.51234,0.30686
9.52526,0.30749
9.53819,0.30812
9.55111,0.30875
9.56404,0.30938
9.57696,0.31002
9.58988,0.31065
9.60281,0.31129
9.61573,0.31193
9.62866,0.31256
9.64158,0.31321
9.65451,0.31385
9.66743,0.31449
9.68035,0.31514
9.69328,0.31578
9.7062,0.31643
9.71913,0.31708
9.73205,0.31773
9.74498,0.31839
9.7579,0.31904
9.77083,0.3197
9.78375,0.32036
9.79667,0.32102
9.8096,0.32168
9.82252,0.32234
9.83545,0.32301
9.84837,0.32368
9.8613,0.32434
9.87422,0.32502
9.88714,0.32569
9.90007,0.32636
9.91299,0.32704
9.92592,0.32772
9.93884,0.3284
9.95177,0.32908
9.96469,0.32976
9.97762,0.33045
9.99054,0.33113
10.00346,0.33182
10.01639,0.33252
10.02931,0.33321
10.04224,0.3339
10.05516,0.3346
10.06809,0.3353
10.08101,0.336
10.09393,0.3367
10.10686,0.33741
10.11978,0.33811
10.13271,0.33882
10.14563,0.33953
10.15856,0.34024
10.17148,0.34096
10.18441,0.34167
10.19733,0.34239
10.21025,0.34311
10.22318,0.34383
10.2361,0.34455
10.24903,0.34527
10.26195,0.34599
10.27488,0.34671
10.2878,0.34744
10.30072,0.34817
10.31365,0.34889
10.32657,0.34962
10.3395,0.35035
10.35242,0.35108
10.36535,0.35181
10.37827,0.35253
10.3912,0.35326
10.40412,0.35399
10.41704,0.35472
10.42997,0.35545
10.44289,0.35618
10.45582,0.35691
10.46874,0.35764
10.48167,0.35836
10.49459,0.35909
10.50751,0.35982
10.52044,0.36054
10.53336,0.36127
10.54629,0.36199
10.55921,0.36271
10.57214,0.36343
10.58506,0.36415
10.59799,0.36487
10.61091,0.36559
10.62383,0.36631
10.63676,0.36702
10.64968,0.36773
10.66261,0.36845
10.67553,0.36916
10.68846,0.36987
10.70138,0.37058
10.7143,0.37128
10.72723,0.37199
10.74015,0.37269
10.75308,0.37339
10.766,0.37409
10.77893,0.37479
10.79185,0.37549
10.80478,0.37619
10.8177,0.37688
10.83062,0.37758
10.84355,0.37827
10.85647,0.37896
10.8694,0.37965
10.88232,0.38034
10.89525,0.38102
10.90817,0.38171
10.92109,0.38239
10.93402,0.38307
10.94694,0.38375
10.95987,0.38443
10.97279,0.38511
10.98572,0.38579
10.99864,0.38646
11.01157,0.38714
11.02449,0.38781
11.03741,0.38848
11.05034,0.38915
11.06326,0.38982
11.07619,0.39049
11.08911,0.39116
11.10204,0.39182
11.11496,0.39249
11.12788,0.39315
11.14081,0.39381
11.15373,0.39448
11.16666,0.39514
11.17958,0.3958
11.19251,0.39646
11.20543,0.39712
11.21836,0.39778
11.23128,0.39843
11.2442,0.39909
11.25713,0.39975
11.27005,0.40041
11.28298,0.40107
11.2959,0.40173
11.30883,0.40239
11.32175,0.40305
11.33467,0.40371
11.3476,0.40437
11.36052,0.40503
11.37345,0.40569
11.38637,0.40635
11.3993,0.40702
11.41222,0.40769
11.42515,0.40835
11.43807,0.40902
11.45099,0.4097
11.46392,0.41037
11.47684,0.41105
11.48977,0.41172
11.50269,0.41241
11.51562,0.41309
11.52854,0.41377
11.54146,0.41446
11.55439,0.41516
11.56731,0.41585
11.58024,0.41655
11.59316,0.41725
11.60609,0.41795
11.61901,0.41866
11.63194,0.41937
11.64486,0.42009
11.65778,0.42081
11.67071,0.42153
11.68363,0.42226
11.69656,0.42298
11.70948,0.42372
11.72241,0.42445
11.73533,0.4252
11.74825,0.42594
11.76118,0.42669
11.7741,0.42744
11.78703,0.42819
11.79995,0.42895
11.81288,0.42971
11.8258,0.43048
11.83873,0.43124
11.85165,0.43201
11.86457,0.43279
11.8775,0.43356
11.89042,0.43434
11.90335,0.43512
11.91627,0.43591
11.9292,0.43669
11.94212,0.43748
11.95504,0.43827
11.96797,0.43906
11.98089,0.43985
11.99382,0.44065
12.00674,0.44144
12.01967,0.44224
12.03259,0.44304
12.04552,0.44383
12.05844,0.44463
12.07136,0.44543
12.08429,0.44623
12.09721,0.44703
12.11014,0.44783
12.12306,0.44863
12.13599,0.44943
12.14891,0.45022
12.16183,0.45102
12.17476,0.45182
12.18768,0.45261
12.20061,0.4534
12.21353,0.4542
12.22646,0.45499
12.23938,0.45578
12.25231,0.45657
12.26523,0.45735
12.27815,0.45813
12.29108,0.45892
12.304,0.4597
12.31693,0.46047
12.32985,0.46125
12.34278,0.46202
12.3557,0.46279
12.36862,0.46356
12.38155,0.46433
12.39447,0.46509
12.4074,0.46585
12.42032,0.46661
12.43325,0.46737
12.44617,0.46812
12.45909,0.46887
12.47202,0.46962
12.48494,0.47036
12.49787,0.47111
12.51079,0.47185
12.52372,0.47258
12.53664,0.47332
12.54957,0.47405
12.56249,0.47478
12.57541,0.47551
12.58834,0.47623
12.60126,0.47695
12.61419,0.47767
12.62711,0.47838
12.64004,0.4791
12.65296,0.47981
12.66588,0.48051
12.67881,0.48122
12.69173,0.48192
12.70466,0.48262
12.71758,0.48332
12.73051,0.48401
12.74343,0.4847
12.75636,0.48539
12.76928,0.48608
12.7822,0.48676
12.79513,0.48744
12.80805,0.48812
12.82098,0.4888
12.8339,0.48947
12.84683,0.49014
12.85975,0.49081
12.87267,0.49148
12.8856,0.49214
12.89852,0.4928
12.91145,0.49346
12.92437,0.49411
12.9373,0.49476
12.95022,0.49541
12.96315,0.49606
12.97607,0.4967
12.98899,0.49734
13.00192,0.49798
13.01484,0.49862
13.02777,0.49925
13.04069,0.49988
13.05362,0.50051
13.06654,0.50113
13.07946,0.50175
13.09239,0.50237
13.10531,0.50299
13.11824,0.5036
13.13116,0.50421
13.14409,0.50482
13.15701,0.50543
13.16994,0.50603
13.18286,0.50663
13.19578,0.50723
13.20871,0.50782
13.22163,0.50841
13.23456,0.509
13.24748,0.50958
13.26041,0.51017
13.27333,0.51075
13.28625,0.51132
13.29918,0.5119
13.3121,0.51247
13.32503,0.51304
13.33795,0.5136
13.35088,0.51417
13.3638,0.51473
13.37673,0.51529
13.38965,0.51584
13.40257,0.5164
13.4155,0.51695
13.42842,0.5175
13.44135,0.51804
13.45427,0.51858
13.4672,0.51912
13.48012,0.51966
13.49304,0.5202
13.50597,0.52073
13.51889,0.52126
13.53182,0.52179
13.54474,0.52232
13.55767,0.52285
13.57059,0.52337
13.58352,0.52389
13.59644,0.52441
13.60936,0.52493
13.62229,0.52544
13.63521,0.52595
13.64814,0.52646
13.66106,0.52697
13.67399,0.52748
13.68691,0.52799
13.69983,0.52849
13.71276,0.52899
13.72568,0.52949
13.73861,0.52999
13.75153,0.53049
13.76446,0.53099
13.77738,0.53148
13.79031,0.53197
13.80323,0.53247
13.81615,0.53296
13.82908,0.53345
13.842,0.53393
13.85493,0.53442
13.86785,0.53491
13.88078,0.53539
13.8937,0.53587
13.90662,0.53636
13.91955,0.53684
13.93247,0.53732
13.9454,0.5378
13.95832,0.53828
13.97125,0.53875
13.98417,0.53923
13.9971,0.53971
14.01002,0.54018
14.02294,0.54066
14.03587,0.54113
14.04879,0.5416
14.06172,0.54208
14.07464,0.54255
14.08757,0.54302
14.10049,0.5435
14.11341,0.54397
14.12634,0.54444
14.13926,0.54491
14.15219,0.54539
14.16511,0.54586
14.17804,0.54633
14.19096,0.54681
14.20389,0.54728
14.21681,0.54775
14.22973,0.54823
14.24266,0.5487
14.25558,0.54918
14.26851,0.54966
14.28143,0.55014
14.29436,0.55062
14.30728,0.5511
14.3202,0.55158
14.33313,0.55207
14.34605,0.55255
14.35898,0.55304
14.3719,0.55353
14.38483,0.55403
14.39775,0.55452
14.41068,0.55502
14.4236,0.55552
14.43652,0.55603
14.44945,0.55654
14.46237,0.55705
14.4753,0.55756
14.48822,0.55808
14.50115,0.55861
14.51407,0.55913
14.52699,0.55967
14.53992,0.5602
14.55284,0.56074
14.56577,0.56129
14.57869,0.56185
14.59162,0.5624
14.60454,0.56297
14.61747,0.56354
14.63039,0.56412
14.64331,0.5647
14.65624,0.56529
14.66916,0.56589
14.68209,0.5665
14.69501,0.56711
14.70794,0.56774
14.72086,0.56837
14.73378,0.56901
14.74671,0.56966
14.75963,0.57031
14.77256,0.57098
14.78548,0.57166
14.79841,0.57235
14.81133,0.57305
14.82426,0.57375
14.83718,0.57447
14.8501,0.57521
14.86303,0.57595
14.87595,0.5767
14.88888,0.57747
14.9018,0.57825
14.91473,0.57904
14.92765,0.57985
14.94057,0.58067
14.9535,0.5815
14.96642,0.58234
14.97935,0.5832
14.99227,0.58408
15.0052,0.58497
15.01812,0.58587
15.03105,0.58679
15.04397,0.58773
15.05689,0.58868
15.06982,0.58964
15.08274,0.59062
15.09567,0.59162
15.10859,0.59264
15.12152,0.59367
15.13444,0.59472
15.14736,0.59579
15.16029,0.59687
15.17321,0.59797
15.18614,0.59909
15.19906,0.60023
15.21199,0.60138
15.22491,0.60256
15.23784,0.60375
15.25076,0.60496
15.26368,0.60619
15.27661,0.60744
15.28953,0.60871
15.30246,0.60999
15.31538,0.6113
15.32831,0.61262
15.34123,0.61397
15.35415,0.61533
15.36708,0.61671
15.38,0.61812
15.39293,0.61954
15.40585,0.62098
15.41878,0.62244
15.4317,0.62392
15.44463,0.62542
15.45755,0.62694
15.47047,0.62848
15.4834,0.63004
15.49632,0.63162
15.50925,0.63322
15.52217,0.63484
15.5351,0.63647
15.54802,0.63813
15.56094,0.6398
15.57387,0.6415
15.58679,0.64321
15.59972,0.64494
15.61264,0.64669
15.62557,0.64846
15.63849,0.65024
15.65141,0.65205
15.66434,0.65387
15.67726,0.65571
15.69019,0.65756
15.70311,0.65944
15.71604,0.66133
15.72896,0.66323
15.74189,0.66515
15.75481,0.66709
15.76773,0.66905
15.78066,0.67101
15.79358,0.673
15.80651,0.67499
15.81943,0.67701
15.83236,0.67903
15.84528,0.68107
15.8582,0.68312
15.87113,0.68519
15.88405,0.68727
15.89698,0.68935
15.9099,0.69145
15.92283,0.69357
15.93575,0.69569
15.94868,0.69782
15.9616,0.69996
15.97452,0.70211
15.98745,0.70427
16.00037,0.70644
16.0133,0.70861
16.02622,0.71079
16.03915,0.71298
16.05207,0.71518
16.06499,0.71738
16.07792,0.71959
16.09084,0.7218
16.10377,0.72401
16.11669,0.72623
16.12962,0.72845
16.14254,0.73068
16.15547,0.73291
16.16839,0.73514
16.18131,0.73737
16.19424,0.7396
16.20716,0.74183
16.22009,0.74406
16.23301,0.74628
16.24594,0.74851
16.25886,0.75074
16.27178,0.75296
16.28471,0.75518
16.29763,0.75739
16.31056,0.7596
16.32348,0.76181
16.33641,0.76401
16.34933,0.76621
16.36226,0.7684
16.37518,0.77058
16.3881,0.77276
16.40103,0.77492
16.41395,0.77708
16.42688,0.77924
16.4398,0.78138
16.45273,0.78351
16.46565,0.78563
16.47857,0.78774
16.4915,0.78984
16.50442,0.79193
16.51735,0.79401
16.53027,0.79608
16.5432,0.79813
16.55612,0.80017
16.56905,0.80219
16.58197,0.80421
16.59489,0.80621
16.60782,0.80819
16.62074,0.81016
16.63367,0.81211
16.64659,0.81405
16.65952,0.81597
16.67244,0.81787
16.68536,0.81976
16.69829,0.82163
16.71121,0.82349
16.72414,0.82533
16.73706,0.82714
16.74999,0.82895
16.76291,0.83073
16.77584,0.83249
16.78876,0.83424
16.80168,0.83596
16.81461,0.83767
16.82753,0.83936
16.84046,0.84102
16.85338,0.84267
16.86631,0.8443
16.87923,0.84591
16.89215,0.84749
16.90508,0.84906
16.918,0.8506
16.93093,0.85213
16.94385,0.85363
16.95678,0.85511
16.9697,0.85657
16.98263,0.85801
16.99555,0.85943
17.00847,0.86083
17.0214,0.8622
17.03432,0.86356
17.04725,0.86489
17.06017,0.8662
17.0731,0.86748
17.08602,0.86875
17.09894,0.86999
17.11187,0.87121
17.12479,0.87241
17.13772,0.87359
17.15064,0.87475
17.16357,0.87588
17.17649,0.87699
17.18942,0.87808
17.20234,0.87915
17.21526,0.8802
17.22819,0.88122
17.24111,0.88222
17.25404,0.8832
17.26696,0.88416
17.27989,0.8851
17.29281,0.88601
17.30573,0.88691
17.31866,0.88778
17.33158,0.88863
17.34451,0.88946
17.35743,0.89027
17.37036,0.89106
17.38328,0.89183
17.39621,0.89258
17.40913,0.89331
17.42205,0.89401
17.43498,0.8947
17.4479,0.89537
